name,status,price,items_sold,free_returns,shipping
KitchenAid Pro 600 Design 6 Qt Bowl Lift Stand Mixer Candy Apple Red KF26M2CCA,Pre-Owned,$175.00,0,False,2995
KitchenAid Ultra Power Plus 4.5qt Tilt-Head Stand Mixer - Matte Black - KSM96,Brand New,$300.00,0,False,0
1PC4.5/5QT Kitchen Aid Mixer Flex Edge Beater Flat Paddle Beater Attachments,Brand New,$11.99,50,True,0
KitchenAid KSM150PSAC 325W Stand Mixer (Almond Cream) New Sealed,Brand New,$349.99,0,False,3646
KitchenAid 5.5QT Bowl-Lift Stand Mixer Ice KSM55 11 Speeds 500W Power Control,Open Box,$322.99,25,True,0
"KitchenAid Deluxe Series 4.5-Quart Tilt-Head Stand Mixer, Mineral Water Blue",Brand New,$250.00,0,False,3646
KitchenAid Artisan Red Tilt-Head Mixer with Stainless Steel Bowl & Beater,Pre-Owned,$115.00,0,False,7589
Silicone+Alloy Edge Beater Paddle For Kitchenaid Bowl-lift Stand Mixer 6 Quart,Brand New,$13.63,0,False,0
Funnel Attachment for KitchenAid Stand Mixer Bowl-Lift Pour Shield Chute,Brand New,$23.99,0,True,0
Set of 2 Lock Lever and Speed Control Black Knob for KitchenAid Stand Mixer,Brand New,$7.99,456,False,0
KitchenAid Professional 5 Plus Bowl-Lift Stand Mixer Red 2 Bowls 3 Attachments,Pre-Owned,$26.00,0,True,4999
KitchenAid Artisan Series 5 Quart Tilt-Head Stand Mixer - Empire Red READ,Pre-Owned,$76.00,0,False,3000
"K5AWW Wire Whip Stand Mixer 5 Quart for KitchenAid ,SAW10731415 WP9704329 1-PACK",Brand New,$12.85,666,True,0
6Qt  Flex Edge Beater Mixer Kitchen aid Mixer Bowl-Lift Tilting Head Silicone,Brand New,$13.99,87,True,0
Kitchen Aid Vegetable Sheet Cutter Attachment KSMSCA Stand Mixers NIB,Open Box,$69.98,0,False,0
KitchenAid - Red Bowl-Lift Stand Mixer with Spiralizer Bundle - No. KP26M9XCER,Pre-Owned,$284.97,0,False,4500
KitchenAid ProLine KSM5 Matte Gray Countertop Stand Mixer with Accessories,Pre-Owned,$219.99,0,False,2500
"6 Qt Stand Mixer with Fermentation, One-Touch Presets Kitchen Food Dough Mixer",Brand New,$94.95,0,True,0
KitchenAid 4.5qt Tilt-Head Stand Mixer - Contour Silver - KSM96CU - NEW,Brand New,$264.99,0,False,0
New OEM Genuine Whirlpool KitchenAid 9709276 WP9709276 Mixer Speed Control Lever,Brand New,$12.97,38,True,0
Stainless Steel Kitchen Aid Stand Mixer Attachments 3-Piece K45WW K45DH K45B,Brand New,$30.99,0,True,0
KitchenAid KSM97CU Deluxe Series 4.5 Quart Tilt-Head Stand Mixer -Contour Silver,Brand New,$264.95,0,True,0
KitchenAid  Artisan Series Almond Cream 5-Quart Tilt-Head Stand Mixer,Brand New,$315.00,0,False,0
Stainless Steel Kitchen Mixers with KitchenAid Mixer and 4.5-5 Qt Bowl. K45WW...,Brand New,$65.83,0,False,0
Kitchenaid Mixer 9708172 Planetary,Brand New,$56.34,0,True,0
"KitchenAid Artisan Series 5 Quart Tilt-Head Stand Mixer KSM150PSER, Empire Red",Brand New,$256.00,0,False,2722
"KitchenAid Classic Series 4.5-Quart Tilt-Head Stand Mixer, Onyx Black, K45SSOB",Brand New,$245.00,0,False,0
"KitchenAid Artisan Stand Mixer, 5-qt NEW FREE SHIPPING",Brand New,$299.00,0,False,0
Refurbished Artisan® Series 5 Quart Tilt-Head Stand Mixer - Onyx Black,Pre-Owned,$174.90,0,False,0
"KitchenAid Deluxe Series 4.5-Quart Tilt-Head Stand Mixer, Mineral Water Blue",Brand New,$250.00,0,False,3646
